raceId,year,round,circuitId,name,date,time,url,circuit_ref,country,race,driverId,driverId_Ref,constructorId,constructorId_Ref
157,2001,17,22,Japanese Grand Prix,10/14/2001,,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,suzuka,Azerbaijan,1,30,michael_schumacher,6,ferrari
158,2000,1,1,Australian Grand Prix,3/12/2000,,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix,albert_park,Azerbaijan,1,30,michael_schumacher,6,ferrari
159,2000,2,18,Brazilian Grand Prix,3/26/2000,,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,30,michael_schumacher,6,ferrari
160,2000,3,21,San Marino Grand Prix,4/9/2000,,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,imola,Azerbaijan,1,30,michael_schumacher,6,ferrari
161,2000,4,9,British Grand Prix,4/23/2000,,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,silverstone,Azerbaijan,1,14,coulthard,1,mclaren
162,2000,5,4,Spanish Grand Prix,5/7/2000,,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,catalunya,Azerbaijan,1,57,hakkinen,1,mclaren
163,2000,6,20,European Grand Prix,5/21/2000,,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,nurburgring,Azerbaijan,1,30,michael_schumacher,6,ferrari
164,2000,7,6,Monaco Grand Prix,6/4/2000,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,monaco,Azerbaijan,1,14,coulthard,1,mclaren
165,2000,8,7,Canadian Grand Prix,6/18/2000,,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,30,michael_schumacher,6,ferrari
166,2000,9,8,French Grand Prix,7/2/2000,,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,magny_cours,Azerbaijan,1,14,coulthard,1,mclaren
167,2000,10,23,Austrian Grand Prix,7/16/2000,,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,57,hakkinen,1,mclaren
168,2000,11,10,German Grand Prix,7/30/2000,,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,hockenheimring,Azerbaijan,1,22,barrichello,6,ferrari
169,2000,12,11,Hungarian Grand Prix,8/13/2000,,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,57,hakkinen,1,mclaren
170,2000,13,13,Belgian Grand Prix,8/27/2000,,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,spa,Azerbaijan,1,57,hakkinen,1,mclaren
171,2000,14,14,Italian Grand Prix,9/10/2000,,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,monza,Azerbaijan,1,30,michael_schumacher,6,ferrari
172,2000,15,19,United States Grand Prix,9/24/2000,,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,indianapolis,Azerbaijan,1,30,michael_schumacher,6,ferrari
173,2000,16,22,Japanese Grand Prix,10/8/2000,,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,suzuka,Azerbaijan,1,30,michael_schumacher,6,ferrari
174,2000,17,2,Malaysian Grand Prix,10/22/2000,,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,sepang,Azerbaijan,1,30,michael_schumacher,6,ferrari
175,1999,1,1,Australian Grand Prix,3/7/1999,,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix,albert_park,Azerbaijan,1,56,irvine,6,ferrari
176,1999,2,18,Brazilian Grand Prix,4/11/1999,,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,57,hakkinen,1,mclaren
177,1999,3,21,San Marino Grand Prix,5/2/1999,,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,imola,Azerbaijan,1,30,michael_schumacher,6,ferrari
178,1999,4,6,Monaco Grand Prix,5/16/1999,,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,monaco,Azerbaijan,1,30,michael_schumacher,6,ferrari
179,1999,5,4,Spanish Grand Prix,5/30/1999,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,catalunya,Azerbaijan,1,57,hakkinen,1,mclaren
180,1999,6,7,Canadian Grand Prix,6/13/1999,,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,57,hakkinen,1,mclaren
181,1999,7,8,French Grand Prix,6/27/1999,,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,magny_cours,Azerbaijan,1,49,frentzen,17,jordan
182,1999,8,9,British Grand Prix,7/11/1999,,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,silverstone,Azerbaijan,1,14,coulthard,1,mclaren
183,1999,9,23,Austrian Grand Prix,7/25/1999,,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,56,irvine,6,ferrari
184,1999,10,10,German Grand Prix,8/1/1999,,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,hockenheimring,Azerbaijan,1,56,irvine,6,ferrari
185,1999,11,11,Hungarian Grand Prix,8/15/1999,,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,57,hakkinen,1,mclaren
186,1999,12,13,Belgian Grand Prix,8/29/1999,,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,spa,Azerbaijan,1,14,coulthard,1,mclaren
187,1999,13,14,Italian Grand Prix,9/12/1999,,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,monza,Azerbaijan,1,49,frentzen,17,jordan
188,1999,14,20,European Grand Prix,9/26/1999,,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,nurburgring,Azerbaijan,1,65,herbert,24,stewart
189,1999,15,2,Malaysian Grand Prix,10/17/1999,,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,sepang,Azerbaijan,1,56,irvine,6,ferrari
190,1999,16,22,Japanese Grand Prix,10/31/1999,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,suzuka,Azerbaijan,1,57,hakkinen,1,mclaren
191,1998,1,1,Australian Grand Prix,3/8/1998,,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,albert_park,Azerbaijan,1,57,hakkinen,1,mclaren
192,1998,2,18,Brazilian Grand Prix,3/29/1998,,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,57,hakkinen,1,mclaren
193,1998,3,25,Argentine Grand Prix,4/12/1998,,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,galvez,Azerbaijan,1,30,michael_schumacher,6,ferrari
194,1998,4,21,San Marino Grand Prix,4/26/1998,,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,imola,Azerbaijan,1,14,coulthard,1,mclaren
195,1998,5,4,Spanish Grand Prix,5/10/1998,,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,catalunya,Azerbaijan,1,57,hakkinen,1,mclaren
196,1998,6,6,Monaco Grand Prix,5/24/1998,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,monaco,Azerbaijan,1,57,hakkinen,1,mclaren
197,1998,7,7,Canadian Grand Prix,6/7/1998,,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,30,michael_schumacher,6,ferrari
198,1998,8,8,French Grand Prix,6/28/1998,,http://en.wikipedia.org/wiki/1998_French_Grand_Prix,magny_cours,Azerbaijan,1,30,michael_schumacher,6,ferrari
199,1998,9,9,British Grand Prix,7/12/1998,,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,silverstone,Azerbaijan,1,30,michael_schumacher,6,ferrari
200,1998,10,23,Austrian Grand Prix,7/26/1998,,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,57,hakkinen,1,mclaren
201,1998,11,10,German Grand Prix,8/2/1998,,http://en.wikipedia.org/wiki/1998_German_Grand_Prix,hockenheimring,Azerbaijan,1,57,hakkinen,1,mclaren
202,1998,12,11,Hungarian Grand Prix,8/16/1998,,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,30,michael_schumacher,6,ferrari
203,1998,13,13,Belgian Grand Prix,8/30/1998,,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,spa,Azerbaijan,1,71,damon_hill,17,jordan
204,1998,14,14,Italian Grand Prix,9/13/1998,,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,monza,Azerbaijan,1,30,michael_schumacher,6,ferrari
205,1998,15,20,Luxembourg Grand Prix,9/27/1998,,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,nurburgring,Azerbaijan,1,57,hakkinen,1,mclaren
206,1998,16,22,Japanese Grand Prix,11/1/1998,,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,suzuka,Azerbaijan,1,57,hakkinen,1,mclaren
207,1997,1,1,Australian Grand Prix,3/9/1997,,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix,albert_park,Azerbaijan,1,14,coulthard,1,mclaren
208,1997,2,18,Brazilian Grand Prix,3/30/1997,,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,35,villeneuve,3,williams
209,1997,3,25,Argentine Grand Prix,4/13/1997,,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix,galvez,Azerbaijan,1,35,villeneuve,3,williams
210,1997,4,21,San Marino Grand Prix,4/27/1997,,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix,imola,Azerbaijan,1,49,frentzen,3,williams
211,1997,5,6,Monaco Grand Prix,5/11/1997,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,monaco,Azerbaijan,1,30,michael_schumacher,6,ferrari
212,1997,6,4,Spanish Grand Prix,5/25/1997,,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,catalunya,Azerbaijan,1,35,villeneuve,3,williams
213,1997,7,7,Canadian Grand Prix,6/15/1997,,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,30,michael_schumacher,6,ferrari
214,1997,8,8,French Grand Prix,6/29/1997,,http://en.wikipedia.org/wiki/1997_French_Grand_Prix,magny_cours,Azerbaijan,1,30,michael_schumacher,6,ferrari
215,1997,9,9,British Grand Prix,7/13/1997,,http://en.wikipedia.org/wiki/1997_British_Grand_Prix,silverstone,Azerbaijan,1,35,villeneuve,3,williams
216,1997,10,10,German Grand Prix,7/27/1997,,http://en.wikipedia.org/wiki/1997_German_Grand_Prix,hockenheimring,Azerbaijan,1,77,berger,22,benetton
217,1997,11,11,Hungarian Grand Prix,8/10/1997,,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,35,villeneuve,3,williams
218,1997,12,13,Belgian Grand Prix,8/24/1997,,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix,spa,Azerbaijan,1,30,michael_schumacher,6,ferrari
219,1997,13,14,Italian Grand Prix,9/7/1997,,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix,monza,Azerbaijan,1,14,coulthard,1,mclaren
220,1997,14,23,Austrian Grand Prix,9/21/1997,,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,35,villeneuve,3,williams
221,1997,15,20,Luxembourg Grand Prix,9/28/1997,,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix,nurburgring,Azerbaijan,1,35,villeneuve,3,williams
222,1997,16,22,Japanese Grand Prix,10/12/1997,,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,suzuka,Azerbaijan,1,30,michael_schumacher,6,ferrari
223,1997,17,26,European Grand Prix,10/26/1997,,http://en.wikipedia.org/wiki/1997_European_Grand_Prix,jerez,Azerbaijan,1,57,hakkinen,1,mclaren
224,1996,1,1,Australian Grand Prix,3/10/1996,,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix,albert_park,Azerbaijan,1,71,damon_hill,3,williams
225,1996,2,18,Brazilian Grand Prix,3/31/1996,,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,71,damon_hill,3,williams
226,1996,3,25,Argentine Grand Prix,4/7/1996,,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix,galvez,Azerbaijan,1,71,damon_hill,3,williams
227,1996,4,20,European Grand Prix,4/28/1996,,http://en.wikipedia.org/wiki/1996_European_Grand_Prix,nurburgring,Azerbaijan,1,35,villeneuve,3,williams
228,1996,5,21,San Marino Grand Prix,5/5/1996,,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix,imola,Azerbaijan,1,71,damon_hill,3,williams
229,1996,6,6,Monaco Grand Prix,5/19/1996,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,monaco,Azerbaijan,1,44,panis,27,ligier
230,1996,7,4,Spanish Grand Prix,6/2/1996,,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,catalunya,Azerbaijan,1,30,michael_schumacher,6,ferrari
231,1996,8,7,Canadian Grand Prix,6/16/1996,,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,71,damon_hill,3,williams
232,1996,9,8,French Grand Prix,6/30/1996,,http://en.wikipedia.org/wiki/1996_French_Grand_Prix,magny_cours,Azerbaijan,1,71,damon_hill,3,williams
233,1996,10,9,British Grand Prix,7/14/1996,,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,silverstone,Azerbaijan,1,35,villeneuve,3,williams
234,1996,11,10,German Grand Prix,7/28/1996,,http://en.wikipedia.org/wiki/1996_German_Grand_Prix,hockenheimring,Azerbaijan,1,71,damon_hill,3,williams
235,1996,12,11,Hungarian Grand Prix,8/11/1996,,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,35,villeneuve,3,williams
236,1996,13,13,Belgian Grand Prix,8/25/1996,,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix,spa,Azerbaijan,1,30,michael_schumacher,6,ferrari
237,1996,14,14,Italian Grand Prix,9/8/1996,,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix,monza,Azerbaijan,1,30,michael_schumacher,6,ferrari
238,1996,15,27,Portuguese Grand Prix,9/22/1996,,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,estoril,Azerbaijan,1,35,villeneuve,3,williams
239,1996,16,22,Japanese Grand Prix,10/13/1996,,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,suzuka,Azerbaijan,1,71,damon_hill,3,williams
240,1995,1,18,Brazilian Grand Prix,3/26/1995,,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,30,michael_schumacher,22,benetton
241,1995,2,25,Argentine Grand Prix,4/9/1995,,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix,galvez,Azerbaijan,1,71,damon_hill,3,williams
242,1995,3,21,San Marino Grand Prix,4/30/1995,,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix,imola,Azerbaijan,1,71,damon_hill,3,williams
243,1995,4,4,Spanish Grand Prix,5/14/1995,,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,catalunya,Azerbaijan,1,30,michael_schumacher,22,benetton
244,1995,5,6,Monaco Grand Prix,5/28/1995,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,monaco,Azerbaijan,1,30,michael_schumacher,22,benetton
245,1995,6,7,Canadian Grand Prix,6/11/1995,,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,55,alesi,6,ferrari
246,1995,7,8,French Grand Prix,7/2/1995,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,magny_cours,Azerbaijan,1,30,michael_schumacher,22,benetton
247,1995,8,9,British Grand Prix,7/16/1995,,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,silverstone,Azerbaijan,1,65,herbert,22,benetton
248,1995,9,10,German Grand Prix,7/30/1995,,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,hockenheimring,Azerbaijan,1,30,michael_schumacher,22,benetton
249,1995,10,11,Hungarian Grand Prix,8/13/1995,,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,71,damon_hill,3,williams
250,1995,11,13,Belgian Grand Prix,8/27/1995,,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,spa,Azerbaijan,1,30,michael_schumacher,22,benetton
251,1995,12,14,Italian Grand Prix,9/10/1995,,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,monza,Azerbaijan,1,65,herbert,22,benetton
252,1995,13,27,Portuguese Grand Prix,9/24/1995,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,estoril,Azerbaijan,1,14,coulthard,3,williams
253,1995,14,20,European Grand Prix,10/1/1995,,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,nurburgring,Azerbaijan,1,30,michael_schumacher,22,benetton
254,1995,15,28,Pacific Grand Prix,10/22/1995,,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,okayama,Azerbaijan,1,30,michael_schumacher,22,benetton
255,1995,16,22,Japanese Grand Prix,10/29/1995,,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,suzuka,Azerbaijan,1,30,michael_schumacher,22,benetton
256,1995,17,29,Australian Grand Prix,11/12/1995,,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,adelaide,Azerbaijan,1,71,damon_hill,3,williams
257,1994,1,18,Brazilian Grand Prix,3/27/1994,,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,30,michael_schumacher,22,benetton
258,1994,2,28,Pacific Grand Prix,4/17/1994,,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,okayama,Azerbaijan,1,30,michael_schumacher,22,benetton
259,1994,3,21,San Marino Grand Prix,5/1/1994,,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,imola,Azerbaijan,1,30,michael_schumacher,22,benetton
260,1994,4,6,Monaco Grand Prix,5/15/1994,,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,monaco,Azerbaijan,1,30,michael_schumacher,22,benetton
261,1994,5,4,Spanish Grand Prix,5/29/1994,,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,catalunya,Azerbaijan,1,71,damon_hill,3,williams
262,1994,6,7,Canadian Grand Prix,6/12/1994,,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,30,michael_schumacher,22,benetton
263,1994,7,8,French Grand Prix,7/3/1994,,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,magny_cours,Azerbaijan,1,30,michael_schumacher,22,benetton
264,1994,8,9,British Grand Prix,7/10/1994,,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,silverstone,Azerbaijan,1,71,damon_hill,3,williams
265,1994,9,10,German Grand Prix,7/31/1994,,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,hockenheimring,Azerbaijan,1,77,berger,6,ferrari
266,1994,10,11,Hungarian Grand Prix,8/14/1994,,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,30,michael_schumacher,22,benetton
267,1994,11,13,Belgian Grand Prix,8/28/1994,,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,spa,Azerbaijan,1,71,damon_hill,3,williams
268,1994,12,14,Italian Grand Prix,9/11/1994,,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,monza,Azerbaijan,1,71,damon_hill,3,williams
269,1994,13,27,Portuguese Grand Prix,9/25/1994,,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,estoril,Azerbaijan,1,71,damon_hill,3,williams
270,1994,14,26,European Grand Prix,10/16/1994,,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,jerez,Azerbaijan,1,30,michael_schumacher,22,benetton
271,1994,15,22,Japanese Grand Prix,11/6/1994,,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,suzuka,Azerbaijan,1,71,damon_hill,3,williams
272,1994,16,29,Australian Grand Prix,11/13/1994,,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,adelaide,Azerbaijan,1,95,mansell,3,williams
273,1993,1,30,South African Grand Prix,3/14/1993,,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix,kyalami,Azerbaijan,1,117,prost,3,williams
274,1993,2,18,Brazilian Grand Prix,3/28/1993,,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,102,senna,1,mclaren
275,1993,3,31,European Grand Prix,4/11/1993,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,donington,Azerbaijan,1,102,senna,1,mclaren
276,1993,4,21,San Marino Grand Prix,4/25/1993,,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix,imola,Azerbaijan,1,117,prost,3,williams
277,1993,5,4,Spanish Grand Prix,5/9/1993,,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix,catalunya,Azerbaijan,1,117,prost,3,williams
278,1993,6,6,Monaco Grand Prix,5/23/1993,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,1,mclaren
279,1993,7,7,Canadian Grand Prix,6/13/1993,,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,117,prost,3,williams
280,1993,8,8,French Grand Prix,7/4/1993,,http://en.wikipedia.org/wiki/1993_French_Grand_Prix,magny_cours,Azerbaijan,1,117,prost,3,williams
281,1993,9,9,British Grand Prix,7/11/1993,,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,silverstone,Azerbaijan,1,117,prost,3,williams
282,1993,10,10,German Grand Prix,7/25/1993,,http://en.wikipedia.org/wiki/1993_German_Grand_Prix,hockenheimring,Azerbaijan,1,117,prost,3,williams
283,1993,11,11,Hungarian Grand Prix,8/15/1993,,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,71,damon_hill,3,williams
284,1993,12,13,Belgian Grand Prix,8/29/1993,,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,spa,Azerbaijan,1,71,damon_hill,3,williams
285,1993,13,14,Italian Grand Prix,9/12/1993,,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,monza,Azerbaijan,1,71,damon_hill,3,williams
286,1993,14,27,Portuguese Grand Prix,9/26/1993,,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,estoril,Azerbaijan,1,30,michael_schumacher,22,benetton
287,1993,15,22,Japanese Grand Prix,10/24/1993,,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,suzuka,Azerbaijan,1,102,senna,1,mclaren
288,1993,16,29,Australian Grand Prix,11/7/1993,,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,adelaide,Azerbaijan,1,102,senna,1,mclaren
289,1992,1,30,South African Grand Prix,3/1/1992,,http://en.wikipedia.org/wiki/1992_South_African_Grand_Prix,kyalami,Azerbaijan,1,95,mansell,3,williams
290,1992,2,32,Mexican Grand Prix,3/22/1992,,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,95,mansell,3,williams
291,1992,3,18,Brazilian Grand Prix,4/5/1992,,http://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,95,mansell,3,williams
292,1992,4,4,Spanish Grand Prix,5/3/1992,,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix,catalunya,Azerbaijan,1,95,mansell,3,williams
293,1992,5,21,San Marino Grand Prix,5/17/1992,,http://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix,imola,Azerbaijan,1,95,mansell,3,williams
294,1992,6,6,Monaco Grand Prix,5/31/1992,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,1,mclaren
295,1992,7,7,Canadian Grand Prix,6/14/1992,,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,77,berger,1,mclaren
296,1992,8,8,French Grand Prix,7/5/1992,,http://en.wikipedia.org/wiki/1992_French_Grand_Prix,magny_cours,Azerbaijan,1,95,mansell,3,williams
297,1992,9,9,British Grand Prix,7/12/1992,,http://en.wikipedia.org/wiki/1992_British_Grand_Prix,silverstone,Azerbaijan,1,95,mansell,3,williams
298,1992,10,10,German Grand Prix,7/26/1992,,http://en.wikipedia.org/wiki/1992_German_Grand_Prix,hockenheimring,Azerbaijan,1,95,mansell,3,williams
299,1992,11,11,Hungarian Grand Prix,8/16/1992,,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,102,senna,1,mclaren
300,1992,12,13,Belgian Grand Prix,8/30/1992,,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix,spa,Azerbaijan,1,30,michael_schumacher,22,benetton
301,1992,13,14,Italian Grand Prix,9/13/1992,,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix,monza,Azerbaijan,1,102,senna,1,mclaren
302,1992,14,27,Portuguese Grand Prix,9/27/1992,,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix,estoril,Azerbaijan,1,95,mansell,3,williams
303,1992,15,22,Japanese Grand Prix,10/25/1992,,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,suzuka,Azerbaijan,1,119,patrese,3,williams
304,1992,16,29,Australian Grand Prix,11/8/1992,,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix,adelaide,Azerbaijan,1,77,berger,1,mclaren
305,1991,1,33,United States Grand Prix,3/10/1991,,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,phoenix,Azerbaijan,1,102,senna,1,mclaren
306,1991,2,18,Brazilian Grand Prix,3/24/1991,,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,102,senna,1,mclaren
307,1991,3,21,San Marino Grand Prix,4/28/1991,,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,imola,Azerbaijan,1,102,senna,1,mclaren
308,1991,4,6,Monaco Grand Prix,5/12/1991,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,1,mclaren
309,1991,5,7,Canadian Grand Prix,6/2/1991,,http://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,137,piquet,22,benetton
310,1991,6,32,Mexican Grand Prix,6/16/1991,,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,119,patrese,3,williams
311,1991,7,8,French Grand Prix,7/7/1991,,http://en.wikipedia.org/wiki/1991_French_Grand_Prix,magny_cours,Azerbaijan,1,95,mansell,3,williams
312,1991,8,9,British Grand Prix,7/14/1991,,http://en.wikipedia.org/wiki/1991_British_Grand_Prix,silverstone,Azerbaijan,1,95,mansell,3,williams
313,1991,9,10,German Grand Prix,7/28/1991,,http://en.wikipedia.org/wiki/1991_German_Grand_Prix,hockenheimring,Azerbaijan,1,95,mansell,3,williams
314,1991,10,11,Hungarian Grand Prix,8/11/1991,,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,102,senna,1,mclaren
315,1991,11,13,Belgian Grand Prix,8/25/1991,,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix,spa,Azerbaijan,1,102,senna,1,mclaren
